,content,label
995,"#deserts TURNING DESERTS INTO FORESTS and FARMLAND #climate #change #forests #trees #environment #nature_beauty #earth #Sahara
tom-gillispie.blogspot.com/2020/02/desert… https://t.co/Rp10ZdOo94",Neutral
996,"""We can combat #ClimateChange by reducing emissions. As an alternative measure to fossil fuels, we have to use renewable energy like solar🌞, and even resort to hydropower as a source of electricity⚡,"" says @DawaChogyel from @UNDP_Bhutan
#MovingMountains https://t.co/XFFAmBn2aq",Neutral
997,"Extensive #droughts have triggered some of the worst #water shortages in decades! #Scientists warn that without immediate action, there could be irreversible damage to #Mesopotamia’s #marshes. Let's find out more. buff.ly/3kVP8qb 

#environment #climatecrisis https://t.co/Pg9bCtwikl",Neutral
998,"It was great listening to Prof. Anil Gupta @anilgb @IEEEAPSCON 2023 regarding the need for #sensors for #Sustainability in the local &amp; global context. Looking forward to contribute at the earliest opportunity.
#frugalinnovation @IEEEorg #honeybeenetwork #APSCON https://t.co/byMhkwQp7N",Positive
999,Residents urge Toronto committee to not make Yonge Street bike lanes permanent – Toronto #ClimateEmergency #CanadianGlobalWarming #ClimateChange #ClimateAction #CanadianPollution [Video] dlvr.it/Shhkxz,Negative
1000,EU crafts response to US green tech subsidies #Environment #GreenHydrogen #FuelCell #RenewableEnergy [Video] dlvr.it/Shhkv9,Neutral
1001,"Wärtsilä’s latest maritime #DigitalTransformation report outlines a vision for a connected #ecosystem from ship to shore &amp; beyond; an ecosystem that can deliver improved efficiencies, better #safety &amp; compliance, and greater #sustainability for all. ow.ly/5LQn104sMny https://t.co/gnxoKMbTyu",Positive
1002,"These days he flatters his sugar monsters by waking up in a delusion as a Climate Engineer😂
As #SCAM as the Dr. of Vaccine Virus Programming of COVID
So #ClimateCrisis is A HOAX WITH THE TALE ‼️
aka 'The moll buzzer' aka 'The Jill Gates'

THE TRUTH.

 #ClimateChange #ClimateScam",Positive
1003,"Climate change and Socioeconomic impact. A @McKinsey research reveals that by 2050 people living in areas with a chance of lethal heatwaves will rise from zero to 700m /1.2b.

 mck.co/2DlV85O rt @antgrasso #ClimateChange #ClimateAction #TechForGood https://t.co/HmobYKHEp6",Neutral
1004,"'We need every tool in the box': Carbon credit firms defend Voluntary Carbon Market
Source: businessgreen.com (businessgreen.com/news/4066306/t…)
#climatechange #deforestation #news #climateline",Neutral
1005,We are 'greening' ourselves to extinction #ClimateChange via twinybots.ch aljazeera.com/opinions/2023/…,Negative
1006,"@PeterSweden7 EVERYTHING is a ""scam"" to ""remove your freedoms"" to you isn't it?

How come #BigOil isn't doing the same? Didn't they spend millions to deter people away from #EV and hid the impacts of #ClimateCHange?",Neutral
1007,"What is uberrealistic AI?
ift.tt/z5BXN7x
#architecture #architects #AI #machinelearning #data #Sustainability #programming #ArtificialIntelligence #generativeAI #datadriven #future #digitalart #DigitalTransformation #buildinpublic #society #dataviz #data #Smart #VR",Positive
1008,Arizona’s EV Plan Gives Us A Clue About Tesla CCS Charging ift.tt/6PJe10S #Tesla #EV #ClimateChange #Renewables #RenewableEnergy,Positive
1009,every single mornng of every single day https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #GTTO,Neutral
1010,"Sheesh? #USA needs to get with the programme. #ABC  america shows mostly styrofoam and hard plastic egg packaging. ( egg prices focus ) In Australia it’s all recycled cardboard. #BidenHarris 
@AmericanWifeABC #environment 
#plasticpollution",Neutral
1011,Feed the seeds your sow https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #ClimateEmergency #CostOfLivingCrisis,Neutral
1012,"The #demon of #CO2 is eating &amp; destroying our #earth.
But we can #SaveIt.
What is your stand?

btnt.in

#BitNetCoin #bitnet #Crypto #CryptoUniverse #CryptoNews #news #pi #picoin #PiNetwork #nature #environment #Blockchain #SaveTheEarth #Destruction #greenenergy https://t.co/SSDTPL3e82",Neutral
1013,"At the same time, he also laid stress on the need to appropriately dispose of our e-waste. Because, if we do not pay attention to the environment today, then there might not be an environment to preserve tomorrow.
#environment #india #future",Neutral
1014,Climate change is a threat to food security. Let's support sustainable agriculture and protect our food systems. #FoodSecurity #ClimateChange,Negative
1015,"We are excited too, to announce the launch of our new roof-top #solarpower plant project in Nashik! This project aims to harness the power of the sun to generate clean &amp; #renewableenergy for a reputed hospital in the city.
#solarenergy #cleanenergy #sustainability #climatechange https://t.co/BtsAaIXksJ",Positive
1016,#environment Every household in England ‘to be within 15 minutes of green space or water’ theguardian.com/environment/20…,Positive
1017,"Bacteria grow just like plants using Carbon and Nitrogen but grow faster and can be used to produce useful products like CNG, &amp; Fertilizers.

#climatechange",Negative
1018,"📢Special Issue ""Improving the Quality of #Hospital #Antibiotic Use in an #Environment with High Incidence of #Antimicrobial Resistant Pathogens Infections"" Online！
✏️Guest Edited by Prof. Dr. Eduardo Alexandrino Sérvolo De Medeiros from @usponline 
👉mdpi.com/journal/antibi… https://t.co/hwRWhNGGBB",Neutral
1019,"#Sustainability @Sus_MDPI

Special Issue ""#Smart #Urban and #IoT: Advances, Opportunities and Challenges""

Submissions are welcome until 15 March 2023.

More information:  mdpi.com/journal/sustai… https://t.co/Oh9hHksyev",Negative
1020,Speaking of the ABC. Once loved but now cringeworthy on so many accounts. Still love #BackRoads &amp; some content but watching Australia’s Wild Odyssey; if I had a $1 for everytime #climatechange &amp; #carbon were mentioned I’d be a millionaire. I just want to enjoy the beauty 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,Negative
1021,"Global heating will increase inequality, disrupt businesses and force up to 113m people to relocate within Africa by 2050
#Africa #GlobalNews #Sustainability #EthicalHour ethicalhour.com/environment/cl…",Neutral
1022,#Primates colonised the Arctic during a period of ancient global warming -- their fate offers a lesson as #climatechange speeds up theconversation.com/primates-colon… (From 🐘theconversationau@mastodon.social),Neutral
1023,"#Concentrated_Solar_Power Market to hit $8,046.7 Million by 2026
Read More @ alliedmarketresearch.com/concentrated-s…

@Abengoa

@SolarReserve

@BrightSource

@ACWAPower

@GErenewables

#Solar #power #business #news #renewables #global #environment",Negative
1024,Valley Fever devastation on the rise because of climate change youtu.be/cVAGT-qgwgI #ValleyFever #coccidioidomycosis #fungalinfections #climatechange,Neutral
1025,Feed the seeds your sow https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #tweet #workingfromhome #fans,Positive
1026,Short-term bang of fireworks has long-term impact on wildlife dlvr.it/ShhjLH #ClimateChange,Positive
1027,Monitoring an 'anti-greenhouse' gas: Dimethyl sulfide in Arctic air dlvr.it/ShhjKf #ClimateChange,Neutral
1028,"Join Project Samaadhaan21 to save mother earth 🙂🌍.

#climatechange
#saveearth 
@narendramodi @PMOIndia https://t.co/k5U1jhpkYi",Neutral
1029,"Globalist hypocrites eat buffets of good food while telling others to eat worms and bugs #globalists #newworldorder #nwo #wef #climatechange
ow.ly/o5B450ME799",Neutral
1030,"Researchers have examined satellite images of Hawaii over four decades and concluded the islands have endured significant “browning,” or declines in vegetation health.

More: 808ne.ws/3WRY793 

#HInews #StarAdvertiser #ClimateChange",Neutral
1031,"Corporate executives focus on external sustainability reporting, but what is less well-known is that ESG issues exist inside and outside investors' portfolio decisions. 

Source @BainAlerts Link bit.ly/3GElhd4 via @antgrasso #ESG #Sustainability #CEO https://t.co/8AecOD9RDd",Neutral
1032,"MTR unit launches start-up incubator with aim of reaching carbon neutrality by 2050 

#sustainability #transportation #hongkong 
cc @helene_wpli @CurtisSChin 

bit.ly/3YbYSuA via @SCMPNews https://t.co/ym6C3bhirs",Neutral
1033,"Act today to reduce emissions and protect our planet. #GetInvolved #climatechange #ActNow 

bio.site/angryarmy https://t.co/kYPDeW2Edv",Negative
1034,"Lead Exposure In Last Century Shrank IQ Scores Of Half Of Americans 
#environment 
today.duke.edu/2022/03/lead-e…",Positive
1035,"✨ New #Operations opportunity:
 
💼 Global Supply Manager at
🍀 Xos Trucks @xostrucks
📍 Los Angeles, United States
 
Apply now!
 
#ClimateChange #ClimateJobs #OurClimateJourney 

buff.ly/3x0ylVP",Negative
1036,"US utilities shut off power to millions amid record corporate profits
#environment 
theguardian.com/us-news/2023/j…",Neutral
1037,The world has needed something like @Sora_Union for a long time - to mitigate the economic disruption for people who have been displaced or are at risk of displacement due to conflicts and #climatechange.,Negative
1038,"Clean energy is taking over the Texas grid. State officials are trying to stop it.
#environment 
vox.com/science-and-he…",Neutral
1039,"In East Texas, a town fights to keep an oilfield waste dump from opening near wetlands and water wells
#environment
Killing your h2o

texastribune.org/2023/01/30/eas…",Neutral
1040,"High levels of ‘forever chemical’ found in endangered orcas in Canada
#environment 
theguardian.com/environment/20…",Neutral
1041,"National Energy Efficiency Conference
Wednesday 24 and Thursday 25 May 2023 
Roundhouse, UNSW

#noco2 #LOWCO2 #CarbonReductio #ClimateEmergencyClimateEmergency    #CarbonFootprint #LifeCycleAnalysis #LowCarbonEconomy #Emissions #Offsets #ClimateChange #ActionClimate https://t.co/25e9PDXPGe",Positive
1042,"A bright spot in an arid region extremely vulnerable to #climatechange  @EretzIsrael  

https://t.co/j6kUfKnBGT",Neutral
1043,"Discover 10 beauty brands that are putting sustainability first in 2023! From Caudalie to JVN Hair, read all about their efforts to put the planet first! Shop them at shop.glou.co ! #sustainability #beauty #2023 glou.co/post/10-sustai…",Positive
1044,"It's another warm winter day, climate change myabe still hoax. #climatechange #globalwarming. fuck the AI https://t.co/Sz43v3YEPj",Neutral
1045,like the sound of a cold wind https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #gain #tweet #beats,Neutral
1046,"Natural phenomena are not the cause of #ClimateChange nor is it an accidental byproduct of human activity #CarbonEmissions continue to increase because of corruption and cronyism. Future generations must find a way to hold those responsible to account
randomdumber.blogspot.com/2022/10/how-do…",Neutral
1047,Your a little hazy about where you been tonight.. https://t.co/N7RPpCFdHl #goodmusic #musiclife #musicmake #newmusic #musicvideo #viralvideo  #ClimateChange,Positive
1048,"Indonesian, Philippine water experts push for more sustainable dams amid climate change - Asia News NetworkAsia News Network #Environment #ClimateChange #ClimateAction #GlobalWarming #Fossil #Fuel #Green #Energy  asianews.network/indonesian-phi…",Neutral
1049,Is shading the Earth from the sun a solution to climate change? - YouTube youtube.com/watch?v=Drdkgj…   #climatechange #carbon #GeoEngineering #SRM,Positive
1050,"Samsung to introduce low-carbon diet for employees to help tackle climate change #ActNow #climatechange

bio.site/angryarmy

koreatimes.co.kr/www/tech/2023/… https://t.co/qwG58o14yM",Neutral
1051,Gaia Desperate force https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #twitter🐦 #ToryBudgetingTips #retweet,Neutral
1052,Activist Mitzy Cortés: Indigenous Peoples Must Lead If We’re Going to Beat #Climate Change #Environment #ClimateChange #ClimateAction #GlobalWarming #Fossil #Fuel #Green #Energy  globalcitizen.org/en/content/mit…,Neutral
1053,How culling #Australia's feral water buffalo could help tackle climate change #Environment #ClimateChange #ClimateAction #GlobalWarming #Fossil #Fuel #Green #Energy  theconversation.com/how-culling-au…,Neutral
1054,"Sustainability is not an option. We need to do more to accelerate our corporate strategies for sustainable and inclusive development. Desiring and pursuing fair and distributed progress is the best investment.

Rt #infographic by @antgrasso #Sustainability #Inclusion https://t.co/6VyrcMOsZ5",Positive
1055,"Deeper study @OSUMaterials reveals if actions to improve steel’s carbon footprint aren’t taken soon, 
ghg's produced by the industry could reach about 27.5% of the world’s total carbon emissions by 2030.
bit.ly/40d9co7 #materials #engineering  #sustainability #scicomm",Positive
1056,Fight #climate change without slowing growth: UAE's #COP28 chief #Environment #ClimateChange #ClimateAction #GlobalWarming #Fossil #Fuel #Green #Energy  france24.com/en/live-news/2…,Neutral
1057,"@MsNashville @AmyFlatt1 Oh, this is very important.  It is possible that at this point only medical people will understand what is going on here, with #ValleyFever, and how devastating it is, but the bottom line is there are very serious and unexpected consequences of #ClimateChange.",Neutral
1058,Which animals will survive #climate change? | Live Science #Environment #ClimateChange #ClimateAction #GlobalWarming #Fossil #Fuel #Green #Energy  livescience.com/which-animals-…,Neutral
1059,Electric Vehicles: What Is Really Stopping Them from Becoming thedetechtor.com/electric-vehic… #electriccars #electricvehicles #environment #tesla,Neutral
1060,No wonder it felt hotter than our normal this time of the year #ClimateChange,Neutral
1061,"Using fungi to convert hard to recycle plastic waste in our oceans into something useful.
bit.ly/3wHQK9C 

#STEM #materials #engineering #eco #oceans #pollution #circulareconomy #sustainability",Positive
1062,AI predicts billions will face 'chronic' water scarcity in near future 9news.com.au/world/climate-… #climateemergency #globalwarming #climatechange #climateaction #climatecrisis,Positive
1063,"@BayanoValy One of the companies having lied about its #climatechange impact and contributing to the #climatecrisis, including #lossanddamage of vulnerable communities, in particular in #Mozambique too. 

#exxonknew",Neutral
1064,"AI: World Likely to Hit Key Warming Threshold in 10-12 Years
Source: voanews.com (voanews.com/a/ai-world-lik…)
#climatechange #news #climateline",Neutral
1065,"Judges uphold Minnesota's 'Clean Car Rule' - KARE 11
Source: kare11.com (kare11.com/article/news/l…)
#climatechange #news #climateline",Positive
1066,Hmmm is it another UNKOWN cause of death ? Clear case of #ClimateChange  #SADS,Positive
1067,"England’s coast faces ‘multiple threats’ of dredging, sewage and pollution | Coastlines

bocvip.com/300447/england…

#Environment https://t.co/OzQzBGax7H",Neutral
1068,"So Israel built desalination plants to supply itself and Jordan with fresh drinking water. Question, why aren’t we doing that out west? What up? #climatechange #drought #california #lasvegas #arizona #nevada #watermanagement #wtf  yahoo.com/news/israel-re…",Positive
1069,We are 'greening' ourselves to extinction #ClimateChange via twinybots.ch aljazeera.com/opinions/2023/…,Neutral
1070,"It’s Too Soon to Attribute the California Storms to Climate Change, Experts Say factcheck.org/2023/01/its-to… #globalwarming #climatecrisis #climatechange #climateemergency #climateaction",Neutral
1071,Do people want plant based meat or something else? #food #culture #environment Plant-Based Meat Is in Free Fall buff.ly/3HIps9t,Positive
1072,"Beach cleanup!
#wccchaul #beach #cleanitup #litter #trash #zerowaste #environment @ Stonefield Beach State Recreation Site instagram.com/p/CoEBzLBrZxR/…",Neutral
1073,Deeply honoured to help pick  outstanding winners in the #Climatechange and #CleanEnergy category of @ForbesIndia30U30 alongside @sumant_sinha of @ReNew_Power,Positive
1074,"#declining #biodiversity Links to the NEED FOR BIODIVERSITY #environment #science #BillNye
tom-gillispie.blogspot.com/2022/10/bio.ht… https://t.co/4f7wUAQRKo",Neutral
1075,"“It is anticipated that the adoption rates of #sustainability schemes will continue to rise this year. Consumer demand for eco-labelled food products and ethical-sourcing pledges by food companies should drive growth,"" reports @esm_magazine.

Read more: fal.cn/3vuWV",Positive
1076,"Declining global population rates have serious consequences: workforce shortage, economic challenges, aging populations, and more. We must find sustainable solutions for a better future. #populationdecline #sustainability",Positive
1077,"""There's definitely a much larger emphasis on looking at where #CyberAttacks can come from, and what impact that could have."" Listen to @MarshGlobal's #podcast to hear how conflict and #ClimateChange create new #risks for sporting events: bit.ly/3RkZifT @BRINKNewsNow https://t.co/c0Alsnz1jP",Positive
1078,"""AVEVA is a company that walks the talk,"" when it comes to #sustainability. Recent joiner, Nelly Souleymane, EMEA PR Lead, explains how AVEVA's role in making industry more #sustainable helped draw her to joining our company. See our current opportunities: bit.ly/3XPwfDT https://t.co/13yD9GJYTD",Neutral
1079,2/3 of execs don't trust their competitors' #ESG data;  80% think their rivals are more focused on image than achieving actual #sustainability outcomes - @InmarsatGlobal study eco-business.com/news/business-…,Neutral
1080,Meet with us at MWC Barcelona 2023 to learn how #5G solutions from Ciena and Blue Planet can help you maximize the return on your 5G investments while concurrently minimizing your environmental impact to reach your corporate #sustainability goals. bit.ly/3WRxe5d https://t.co/mDmdoAxaGd,Neutral
1081,"Soils for every need — from native soil to specialty soils, including a specific soil for the cannabis industry. Native soils, screened soils, topsoil, and bio-soil mixes can all be purchased at Zanker Landscape Materials. zankerlandscapematerials.com/soils #Sustainability #Soils https://t.co/OkRgUjTFr4",Neutral
1082,We are 'greening' ourselves to extinction #ClimateChange via twinybots.ch aljazeera.com/opinions/2023/…,Positive
1083,We are 'greening' ourselves to extinction #ClimateChange via twinybots.ch aljazeera.com/opinions/2023/…,Neutral
1084,"New Climate News: 

Los Angeles to End Oil and Gas Drilling

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2022/12/05/los…",Positive
1085,"believing the siren calls of future technology solutions and #carbonoffsets - the immediate need is a rapid end to the use of #fossilfuels and a massive rollout of #renewableenergy 

pnas.org/doi/10.1073/pn…

#ClimateChange #ClimateCrisis",Positive
1086,Who in my network could be a match? Spreading the word. #environment #environmental #federaljobs #Boston #EPA #PublicAffairs #comms #communications lnkd.in/e8rDDChq,Neutral
1087,"Efforts to combat climate change and biodiversity loss are inseparable as new mass extinction looms -
Neither side can be understood or managed without taking account of the other. #climatechange #biodiversity #auspol johnmenadue.com/efforts-to-com…",Positive
1088,“There’d be no climate crisis if it wasn’t for racism…” Jane Fonda’s latest comments are NUTS #ClimateJustice #ClimateChange #Climate #ClimateAction [Video] dlvr.it/ShhfxX,Negative
1089,‘Driving force’: Tributes flow for giant of Australian climate science - Sydney Morning Herald dlvr.it/Shhfmw #ClimateChange,Negative
1090,"Zanker Recycling accepts various types of concrete debris and waste. We accept clean concrete as well as concrete with other materials mixed in. Whatever your construction project is, bring your concrete waste to Zanker Recycling. #Sustainability #ZeroWaste https://t.co/kfzkWtU1U9",Neutral
1091,"As #climatechange impacts temperatures &amp; weather patterns, more regions are becoming suitable for vectors of disease. Investments in water supply, sanitation, hygiene, and solid waste management (WASH) Can Help Nepal Reduce Climate Health Risks development.asia/insight/invest…",Positive
1092,"'Cancer Alley' community fights back against air pollution: report | Environment - NOLA.com
Source: nola.com (nola.com/news/environme…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1093,"Suncor shutdown, fire, and pollution demand transparency with public - The Denver Post
Source: denverpost.com (denverpost.com/2023/01/30/sun…)
#climatechange #airpollution #pollution #news #climateline",Negative
1094,"Electric Vehicles and the Environment: Good, Bad, or Indifferent?
Source: acsh.org (acsh.org/news/2023/01/3…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1095,"Air pollution has left us with chest and eye complications, residents claim - The Standard
Source: standardmedia.co.ke (standardmedia.co.ke/rift-valley/ar…)
#climatechange #airpollution #pollution #news #climateline",Negative
1096,"Associations of socioeconomic status with infectious diseases mediated by lifestyle ...
Source: idpjournal.biomedcentral.com (idpjournal.biomedcentral.com/articles/10.11…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1097,"Northern Metal Recycling fined for air pollution violations at Becker plant - Star Tribune
Source: startribune.com (startribune.com/northern-metal…)
#climatechange #airpollution #pollution #news #climateline",Positive
1098,"Kejriwal launches website showing real-time data on sources of air pollution - The Hindu
Source: thehindu.com (thehindu.com/news/cities/De…)
#climatechange #airpollution #pollution #news #climateline",Positive
1099,"The Horrifying Reason Why You Might Suck at Chess - The Daily Beast
Source: thedailybeast.com (thedailybeast.com/air-pollution-…)
#climatechange #airpollution #pollution #news #climateline",Positive
1100,"Piers Morgan reveals health battle due to air pollution in London | Metro News
Source: metro.co.uk (metro.co.uk/2023/01/30/pie…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1101,"What's in the air? Climate activists in Beloit decide to look for themselves
Source: wisconsinexaminer.com (wisconsinexaminer.com/2023/01/30/wha…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1102,"Particles from smoke, garbage burning cause max air pollution in last 3 months
Source: hindustantimes.com (hindustantimes.com/cities/delhi-n…)
#climatechange #airpollution #pollution #news #climateline",Neutral
1103,"How California’s new climate plan could help speed energy transformation around the world | The Conversation newhampshirebulletin.com/2023/01/30/how…

#ClimateChange #California #ClimatePlan #Energy",Positive
1104,Solar lift irrigation system helps farmers switch to multicropping #Energy #GreenEnergy #Environment [Video] dlvr.it/ShhfTS,Positive
1105,We are 'greening' ourselves to extinction #ClimateChange via twinybots.ch aljazeera.com/opinions/2023/…,Positive
1106,"Fight #climatechange without slowing growth, says #UAE's #COP28 chief,  adding that the energy transition needs to make the planet “wealthier and healthier”. straitstimes.com/world/fight-cl…",Neutral
1107,"It may be our state's forests, but their destruction at the hands of this government's own logging agency is a national disgrace. At a time of climate &amp; biodiversity crises in Australia, it is tantamount to ecocide &amp; a severe diminishing of efforts to counter both.#Environment",Neutral
1108,"A photographer recently spotted hundreds of blossom-headed #parakeets, a national second-class protected animal, in southwest #China’s Yunnan Province.
#animals #nature #environment 
Read full: en.people.cn/n3/2023/0130/c… https://t.co/G7AcTuKjyw",Neutral
1109,Surviving #climatechange: our new study highlights a role for adaptive introgression. Learn about the conservation value of hybrid populations: nature.com/articles/s4155… @molecolflinders @pygmyperch @Yuma_More @LouBernatchez @Nature #hybridization #evolutionaryrescue,Positive
1110,"#Sustainability
Our Homestay with Minimal Environmental Impact.

cottages.live/environment/",Positive
1111,"The Auckland floods are a sign of things to come – the city needs stormwater systems fit for climate change, via @GreenpeaceNZ greenpeace.org/aotearoa/story… #ClimateEmergency #AucklandFloods #ClimateChange",Positive
1112,"@MikeHudema china is also building 250 brand new nuclear power planets,  I wonder why? #climate #renewables #Sustainability #tech #climate #energy #GreenNewDeal  #rewilding",Positive
1113,"A review of the chemical regeneration of biochar contaminated with organic and inorganic pollutants &amp; a roadmap for future research to support sustainable #wastewater treatment by biochar. 
#water #sustainability #biotechnology #chemistry #environment
nature.com/articles/s4154…",Negative
1114,"Smart cities vs. sustainable cities: which is the right answer to a developed economy? 

buff.ly/3JlOJaF 

#SmartCities #Sustainability #IoT #CloudComputing #BigData @TerenceLeungSF @mirko_ross @GlenGilmore @PDH_Metaverse https://t.co/8Kd90WEikM",Negative
1115,"I can see so clearly how all the crises we face today are intersecting: #inequality, #environment, #housing, #costofliving.  But damn, Twitter is like the opposite of what the solution is:  just be nice, take care of each other, including the planet, don't take more than u need.",Negative
1116,"Increasingly long and complex, Supply Chains can pose some of the biggest Sustainability challenges for Companies.

 @raconteur bit.ly/3o76HRe rt @antgrasso #Sustainability #SupplyChain #BusinessStrategy https://t.co/tFva86PVyf",Neutral
1117,"Nature's solution to #climatechange: Hybridization! Our latest study shows how hybrid populations could lead to evolutionary rescue. #speciesadaptation #biodiversity  @EvolAppJournal  @Nature @pygmyperch @k_gatesy @LouBernatchez @molecolflinders
nature.com/articles/s4155…",Negative
1118,"Human nature seems to show that people lash out when they feel attacked. Whether it's violence with actions or words, attacks invite retaliatory attacks. wanderingtruth.com/?p=222&utm_sou… #conflict #consciousness #environment #garden #innerwisdom #political",Neutral
1119,♻️ Going Green Tip of the Day: Start the new year off right by adopting sustainable practices for your small business. 🌱 Sign up for our Going Green and Going Smart Program today. #greenbizaz #goinggreen #sustainability #newyear bit.ly/3DefvOh https://t.co/63ZgLhyUME,Neutral
1120,"CURRENT POLICIES HIGH 2050 FOSSIL FUEL ENERGY 
IEA 2022, Government policies lead to 2050 fossil fuel energy 35% HIGHER THAN 2000
That's a fossil fuelled unlivable future
iea.org/reports/world-……
#fossilfuels #climatechange #globalwarming https://t.co/xNchF7ehRU",Neutral
1121,"That's a lot of landfill space going to waste!

#constructionmaterials #constructionmachinery #waste #reducewaste  #lesswaste  #wasteland  #wastemanagement  #sustainability https://t.co/4QCWmZurSD",Positive
1122,"Global Climate Update: Catastrophic flooding in New Zealand, record low sea ice, and much more  #climate #environment 
guyonclimate.com/2023/01/30/ext… https://t.co/ICXtvkSeyV",Positive
1123,"Special #Stanford Energy Seminar: Catalyzing America’s clean #energy economy through federal #sustainability.
Andrew Mayock leads @JoeBiden's efforts on a sustainability federal gov't. Hear an update on the plan. (Note location differs from Mon. seminar): events.stanford.edu/event/energy_s… https://t.co/N6ZNJ8MlEU",Positive
1124,"We calculated that if the 180 million essential emails we have sent had been sent via traditional paper channels and laid out end on-end, they would have gone around Earth 2.3 times! That's nearly 600,000 trees and 600,000 tonnes of CO2.

#sustainability #cumulo9 #businessemail https://t.co/jjq8G9gw4F",Negative
1125,"Productivity is a #buzzword, but it can be subjective and hard to define. Learn now to accelerate #productivity on #socialmedia. 

#companyculture #work #environment #productiveworkflow #workflow #automatesocialmediaposts #teamproductivity #automation trueanthem.com/accelerate-pro…",Neutral
1126,"Commonfund sponsors the Marquette #sustainability 2.0 Conference taking place October 26-27, 2022. For more info click here: #ESG #privateequity livesocial.seismic.com/tCDYXz",Positive
1127,"Phasing out of #coal is one of the most vital steps to fighting #climatechange. PLUS, low-carbon economies could create 200+ million new #jobs in the next decade in 24 major emerging economies. Learn more: wrld.bg/wOiR50METcf https://t.co/hcbbnoC2kz",Positive
1128,"The good news is that the ESG reporting push and new government funding can help find new solutions. 
Read More: bit.ly/3wEvH7E
@Forbes @ForbesWomen 
#ELP #Joan #waste #recycle #recycling #wastemanagement #environment #trash #zerowaste #sustainability #plastic #rubbish https://t.co/1C3QyqroDN",Positive
1129,"Data stored in #icecores dating back 55 years bring new insight into atmospheric levels of a molecule that can significantly affect #weather and #climate.

Read more 👇 

#DMS #MSA #climatechange #globalwarming #Greenland #climatology #science #research #HokkaidoUni #北海道大学",Positive
1130,Colorado State is the First University in the World to Earn 4 Platinum #Sustainability Ratings from STARS youtu.be/U5czG3y0oPU via @YouTube @ColoStateNews,Neutral
1131,"Most #climate-vulnerable countries are extremely #debt-ridden, and on the brink of default. 

Hon. Mohamed Nasheed on #climatechange, #climatesecurity, #China, #DebtTraps at the #KigaliGlobalDialogue. 

#ToKigali #KGD2022

@ORF_CNED #COP27

youtu.be/CDQl5gZNJxI",Positive
1132,"What is the true cause of global warming?
Telepathy said something surprising.
There is a truth that only I, who can use telepathy, can understand.

#science #GlobalWarming #ClimateEmergency #climatecrisis #climatechange #ClimateActionNow  #FightFor1Point5
kokushoku.com/telepathy-info…",Neutral
1133,♻️ Going Green Tip of the Day: Discover the benefits of sustainability for your small business with our Going Green and Going Smart Program. 💡 Join now for a free online certificate. #greenbizaz #goinggreen #sustainability #smallbusiness bit.ly/3DefvOh https://t.co/UXE8Fn9e47,Negative
1134,"Researchers examine the influence of disinfection by-products on the distribution of antibiotic resistance genes &amp; mobile genetic elements (biofilms &amp; water) of drinking water distribution systems.
#water #microbiology #environment #science #publichealth
eeer.org/journal/view.p…",Neutral
1135,"This French start-up mixes wind and solar energy in a single unit
by @wef

#AI #ArtificialIntelligence #CleanEnergy #Sustainability #SmartCities

cc: @ronald_vanloon @pbalakrishnarao @chr1sa https://t.co/Uqjc4uCEx8",Positive
1136,I like it quiet. All parts and processes need to be sustainable and ethical. #news #viral #future #cars #invest #Sustainability #ethical #business https://t.co/2fxs9Mea73,Positive
1137,Stand together against injustice https://t.co/EL0UogJNT9 #newmusic #musicvideo #viralvideo #protest #ToriesMustGo  #viralvideo #ClimateChange,Positive
1138,"Indonesian, Philippine water experts push for more sustainable ... - asianews.network dlvr.it/ShhczR #ClimateChange",Positive
1139,"Check out this cool (no pun intended) piece on heat mitigation/adaptation in LA, written by @kategammon! @guardian 
Ft. @SchlannahHaerth and myself.

#climatechange #urbanheat",Neutral
1140,"11/Now, you might be wondering, where are the deadly effects of #climatechange? Well, I ask myself the same question because this land is thriving. There is a constant cycle of life, death, and new life again. Our existence is just a small blip in time. https://t.co/faY7Qr3BAL",Positive
1141,"1/ Fresh snow always gets me motivated to go hiking, and I had a few free hours, so I decided to zip out to my old stomping grounds. I used to spend much of my free time exploring here, but don't go often now. This is a photo thread of the devastating effects of #ClimateChange. https://t.co/nSfJ6BadFx",Negative
1142,"Reducing steel corrosion is vital to combating climate change: Study

bocvip.com/300436/reducin…

#Environment https://t.co/E8HgLj3lU2",Positive
1143,"As investors start giving more importance to #ESG, they look for companies with environment-friendly operations. #environment #social #governance @MaityKuldip https://t.co/5wU1DX72yd",Negative
